,index,smiles,length,inchikey,name,groups,withdrawn_class,source
1182,1182,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,88,LBWFXVZLPYTWQI-IPOVEDGCSA-N,sunitinib malate,approved,0,['ChEMBL']
1183,1183,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.O.[Na+],88,OCXSDHJRMYFTMA-KMFBOIRUSA-M,nafcillin sodium,approved,0,['ChEMBL']
1184,1184,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,88,NOFOWWRHEPHDCY-DAUURJMHSA-N,methylergonovine maleate,approved,0,['ChEMBL']
1185,1185,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1.Cl.O,88,KZVOMLRKFJUTLK-UHFFFAOYSA-N,tepotinib hydrochloride,approved,0,['ChEMBL']
1195,1195,CCC1CC(C2=C(N1C(=O)OCC)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)OC,87,CMSGWTNRGKRWGS-NQIIRXRSSA-N,torcetrapib,withdrawn,1,['WITHDRAWN']
1196,1196,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,87,TXKOGNLDVKUFSI-WZTVWXICSA-N,meglumine metrizoate,withdrawn,1,['ChEMBL']
1197,1197,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,87,IUSFTUWHKCSCDY-BHDTVMLSSA-N,diltiazem malate,withdrawn,1,['ChEMBL']
1198,1198,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Na+],87,NBDQGOCGYHMDSJ-NRFPMOEYSA-M,pitavastatin sodium,withdrawn,1,['ChEMBL']
1199,1199,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],87,XAUTYMZTJWXZHZ-UHFFFAOYSA-K,ranitidine bismuth citrate,withdrawn,1,['ChEMBL']
1200,1200,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],87,RTYJTGSCYUUYAL-YCAHSCEMSA-L,carbenicillin disodium,withdrawn,1,['ChEMBL']
1208,1208,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,87,GFNANZIMVAIWHM-OBYCQNJPSA-N,triamcinolone,approved; vet_approved,0,['DrugBank']
1211,1211,[H][C@]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C(C(O)=O)C1=CC=C(O)C=C1)OC)C(O)=O,87,JWCSIUVGFCSJCK-CAVRMKNVSA-N,latamoxef,approved; investigational,0,['DrugBank']
1215,1215,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,87,DFJVHKAPIXJTSC-UHFFFAOYSA-N,hydroxyethyl cellulose,approved,0,['DrugBank']
1217,1217,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1C2=CC=CC(O)=C2C(=O)C2=C1C=C(CO)C=C2O,87,AFHJQYHRLPMKHU-CGISPIQUSA-N,alloin,approved; experimental,0,['DrugBank']
1219,1219,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1.O=S(=O)(O)O,87,PXHANKVTFWSDSG-QLOBERJESA-N,larotrectinib sulfate,approved,0,['ChEMBL']
1220,1220,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,87,QAFZLTVOFJHYDF-UHFFFAOYSA-N,fedratinib hydrochloride,approved,0,['ChEMBL']
1221,1221,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,87,SYIKUFDOYJFGBQ-YLAFAASESA-N,tofacitinib citrate,approved,0,['ChEMBL']
1222,1222,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,87,JXRAXHBVZQZSIC-JKVLGAQCSA-N,moexipril hydrochloride,approved,0,['ChEMBL']
1237,1237,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,86,UREBDLICKHMUKA-DVTGEIKXSA-N,betamethasone,withdrawn,1,['ChEMBL']
1248,1248,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,86,DNVPQKQSNYMLRS-APGDWVJJSA-N,ergosterol,approved; experimental,0,['DrugBank']
1250,1250,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=C(C=CC=C3)C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1,86,LTXREWYXXSTFRX-QGZVFWFLSA-N,linagliptin,approved,0,"['DrugBank', 'ChEMBL']"
1252,1252,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O,86,YFKDCGWIINMRQY-UHFFFAOYSA-O,isosulfan blue,approved,0,['DrugBank']
1253,1253,[H][C@]1(C)CN(C[C@@]([H])(C)O1)C1=CC=C(NC(=O)C2=CC=CC(=C2C)C2=CC=C(OC(F)(F)F)C=C2)C=N1,86,VZZJRYRQSPEMTK-CALCHBBNSA-N,sonidegib,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1254,1254,O.[Hg+].CCN(CC)CCOC(=O)C1=CC=C(N)C=C1.[CH2]C(CN=C(O)C1=CC=CC=C1OCC([O-])=O)OCCOC,86,XRCLWOYOVQUZLE-UHFFFAOYSA-M,procaine merethoxylline,approved,0,['DrugBank']
1255,1255,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O,86,OHXPGWPVLFPUSM-KLRNGDHRSA-N,dehydrocholic acid,approved; investigational,0,['DrugBank']
1257,1257,C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,86,RZZPDXZPRHQOCG-OJAKKHQRSA-N,citicoline,approved; experimental,0,['DrugBank']
1259,1259,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-],86,DXUUXWKFVDVHIK-UHFFFAOYSA-N,ambenonium chloride,approved,0,['ChEMBL']
1260,1260,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,86,DSKIOWHQLUWFLG-SPIKMXEPSA-N,prochlorperazine maleate,approved,0,['ChEMBL']
1261,1261,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O.O=C(O)C(O)C(O)C(=O)O,86,IUAXSWPNEQYKDR-GXTZACRKSA-N,hydrocodone bitartrate,approved,0,['ChEMBL']
1262,1262,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,86,VOMKSBFLAZZBOW-UHFFFAOYSA-N,paliperidone palmitate,approved,0,['ChEMBL']
1263,1263,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O=C(O)C(O)C(O)C(=O)O,86,ZGSZBVAEVPSPFM-FFHNEAJVSA-N,dihydrocodeine bitartrate,approved,0,['ChEMBL']
1264,1264,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O,86,MEPNHSOMXMALDZ-UHFFFAOYSA-N,delavirdine mesylate,approved,0,['ChEMBL']
1276,1276,C(C1C(C(C(C(O1)O)NS(=O)(=O)[O-])O)OC2C(C(C(C(O2)C(=O)[O-])O)O)OS(=O)(=O)[O-])OS(=O)(=O)[O-],85,OHJKXVLJWUPWQG-IUYNYSEKSA-J,ardeparin,withdrawn,1,['WITHDRAWN']
1277,1277,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,85,UYIPQECISAQMIU-WZTVWXICSA-N,iodamide meglumine,withdrawn,1,['ChEMBL']
1278,1278,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)/C=C/C(=O)O,85,BRIPGNJWPCKDQZ-WXXKFALUSA-N,metoprolol fumarate,withdrawn,1,['ChEMBL']
1285,1285,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O,85,LXMSZDCAJNLERA-ZHYRCANASA-N,spironolactone,approved,0,"['DrugBank', 'ChEMBL']"
1286,1286,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,85,YMARZQAQMVYCKC-OEMFJLHTSA-N,amprenavir,approved; investigational,0,['DrugBank']
1287,1287,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C,85,ILYCWAKSDCYMBB-OPCMSESCSA-N,dihydrotachysterol,approved,0,['DrugBank']
1288,1288,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O,85,BPRHUIZQVSMCRT-VEUZHWNKSA-N,rosuvastatin,approved,0,"['DrugBank', 'ChEMBL']"
1289,1289,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O,85,SRZNHPXWXCNNDU-IXOPCIAXSA-N,cefotetan,approved,0,"['DrugBank', 'ChEMBL']"
1290,1290,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1.COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C,85,YHRUERMOPBDCFD-UHFFFAOYSA-N,quinidine barbiturate,approved,0,['DrugBank']
1291,1291,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,85,OHRURASPPZQGQM-GCCNXGTGSA-N,romidepsin,approved; investigational,0,['DrugBank']
1292,1292,NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,85,VVIAGPKUTFNRDU-STQMWFEESA-N,levoleucovorin,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1296,1296,CCCc1c2oc(C(=O)[O-])cc(=O)c2cc2c(=O)cc(C(=O)[O-])n(CC)c12.[Na+].[Na+],85,JQEKDNLKIVGXAU-UHFFFAOYSA-L,nedocromil sodium,approved,0,['ChEMBL']
1297,1297,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1.O=S(=O)(O)c1ccccc1,85,UDGHXQPQKQPSBB-BOXHHOBZSA-N,bepotastine besylate,approved,0,['ChEMBL']
1298,1298,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,85,VVCUIDHKAHHSAN-JJHQWJQCSA-N,benzhydrocodone hydrochloride,approved,0,['ChEMBL']
1299,1299,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,85,QTFFGPOXNNGTGZ-LIFGOUTFSA-N,dolasetron mesylate,approved,0,['ChEMBL']
1302,1302,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,85,LTINZAODLRIQIX-FBXRGJNPSA-N,cefpodoxime proxetil,approved,0,['ChEMBL']
1308,1308,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O,84,OIXVKQDWLFHVGR-WQDIDPJDSA-N,neomycin sulfate,withdrawn,1,['WITHDRAWN']
1309,1309,CCC(=O)N1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C#N)(C4=CC=CC=C4)C5=CC=CC=C5,84,FLKWNFFCSSJANB-UHFFFAOYSA-N,bezitramide,withdrawn,1,"['WITHDRAWN', 'DrugBank']"
1311,1311,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,84,BGSOJVFOEQLVMH-VWUMJDOOSA-N,hydrocortisone phosphoric acid,withdrawn,1,['ChEMBL']
1312,1312,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+],84,QRSPJBLLJXVPDD-XFAPPKAWSA-M,hetacillin potassium,withdrawn,1,['ChEMBL']
1320,1320,CC(C)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,84,BLSQLHNBWJLIBQ-OZXSUGGESA-N,terconazole,approved,0,"['DrugBank', 'ChEMBL']"
1321,1321,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=C(Cl)C=CC=C1Cl)C(O)=O,84,YFAGHNZHGGCZAX-JKIFEVAISA-N,dicloxacillin,approved; investigational; vet_approved,0,"['DrugBank', 'ChEMBL']"
1325,1325,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,84,QTTRZHGPGKRAFB-OOKHYKNYSA-N,rimexolone,approved,0,"['DrugBank', 'ChEMBL']"
1326,1326,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,84,RWZVPVOZTJJMNU-UHFFFAOYSA-N,demecarium,approved,0,['DrugBank']
1327,1327,[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,84,KMIPKYQIOVAHOP-YLGJWRNMSA-N,cefditoren,approved; investigational,0,['DrugBank']
1328,1328,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C,84,ZEMIJUDPLILVNQ-ZXFNITATSA-N,pivampicillin,approved,0,['DrugBank']
1331,1331,[Na+].[Na+].[Na+].[Na+].CC1=C(OP([O-])([O-])=O)C2=CC=CC=C2C(OP([O-])([O-])=O)=C1,84,GZBACHSOZNEZOG-UHFFFAOYSA-J,kappadione,approved,0,['DrugBank']
1332,1332,CC1(C)C2CCC1(CS(O)(=O)=O)C(=O)C2=CC1=CC=C(C=C2C3CCC(CS(O)(=O)=O)(C2=O)C3(C)C)C=C1,84,HEAHZSUCFKFERC-UHFFFAOYSA-N,ecamsule,approved,0,"['DrugBank', 'ChEMBL']"
1333,1333,OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,84,HSTZMXCBWJGKHG-CUYWLFDKSA-N,polydatin,approved,0,['DrugBank']
1335,1335,CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,84,SDEAXTCZPQIFQM-UHFFFAOYSA-N,tucatinib,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1336,1336,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,84,WDENQIQQYWYTPO-IBGZPJMESA-N,acalabrutinib,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1339,1339,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,84,AILRADAXUVEEIR-UHFFFAOYSA-N,brigatinib,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1343,1343,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,84,VLHUSFYMPUDOEL-WZTVWXICSA-N,iothalamate meglumine,approved,0,['ChEMBL']
1345,1345,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],84,IFUKBHBISRAZTF-UHFFFAOYSA-M,raltegravir potassium,approved,0,['ChEMBL']
1364,1364,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,83,FYPMFJGVHOHGLL-UHFFFAOYSA-N,probucol,withdrawn,1,"['WITHDRAWN', 'ChEMBL']"
1372,1372,[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2,83,VVIAGPKUTFNRDU-ABLWVSNPSA-N,leucovorin,approved,0,"['DrugBank', 'ChEMBL']"
1373,1373,[Gd+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)C(COCC1=CC=CC=C1)C(O)=O,83,MXZROTBGJUUXID-UHFFFAOYSA-K,gadobenic acid,approved; investigational,0,['DrugBank']
1374,1374,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],83,VKHAHZOOUSRJNA-GCNJZUOMSA-N,mifepristone,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1375,1375,CO\N=C(/C(=O)N[C@@H]1C(=O)N2[C@]1([H])SCC(C[N+]1(C)CCCC1)=C2C([O-])=O)C1=CSC(N)=N1,83,HVFLCNVBZFFHBT-ZKDACBOMSA-N,cefepime,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1377,1377,NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1,83,OGSBUKJUDHAQEA-WMCAAGNKSA-N,pralatrexate,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1380,1380,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,83,MYYIMZRZXIQBGI-HVIRSNARSA-N,fluprednisolone,approved,0,['DrugBank']
1382,1382,CCN1CCN(CC1)C1=CC=C(NC2=CC(=NC=N2)N(C)C(=O)NC2=C(Cl)C(OC)=CC(OC)=C2Cl)C=C1,83,QADPYRIHXKWUSV-UHFFFAOYSA-N,infigratinib,approved; investigational,0,['DrugBank']
1383,1383,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,83,SVYCRJXQZUCUND-PQXSVQADSA-N,methylprednisone,approved; investigational,0,['DrugBank']
1384,1384,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,83,XXIFVOHLGBURIG-OZCCCYNHSA-N,clobetasone,approved,0,['DrugBank']
1387,1387,CN1CCC(COC2=CN=C(N=C2)C2=CC(CN3N=C(C=CC3=O)C3=CC(=CC=C3)C#N)=CC=C2)CC1,83,AHYMHWXQRWRBKT-UHFFFAOYSA-N,tepotinib,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1389,1389,CC(C)NC(=O)COC1=CC=CC(=C1)C1=NC2=C(C=CC=C2)C(NC2=CC=C3NN=CC3=C2)=N1,83,GKHIVNAUVKXIIY-UHFFFAOYSA-N,belumosudil,approved; investigational,0,['DrugBank']
1390,1390,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],83,AZZMGZXNTDTSME-JUZDKLSSSA-M,cefotaxime sodium,approved,0,['ChEMBL']
1391,1391,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],83,RVCSYOQWLPPAOA-QKYUOBHYSA-M,trospium chloride,approved,0,['ChEMBL']
1392,1392,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,83,AIKVCUNQWYTVTO-UHFFFAOYSA-N,nicardipine hydrochloride,approved,0,['ChEMBL']
1393,1393,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,83,MWHXMIASLKXGBU-RNCYCKTQSA-N,fesoterodine fumarate,approved,0,['ChEMBL']
1395,1395,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F.Cl.Cl.O,83,COWBUPJEEDYWKD-UHFFFAOYSA-N,capmatinib hydrochloride,approved,0,['ChEMBL']
1396,1396,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,83,XTZNCVSCVHTPAI-UHFFFAOYSA-N,salmeterol xinafoate,approved,0,['ChEMBL']
1397,1397,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N21.[Na+],83,UGWJRRXTMKRYNK-VSLILLSYSA-M,dolutegravir sodium,approved,0,['ChEMBL']
1415,1415,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],82,REEUVFCVXKWOFE-UHFFFAOYSA-K,gallamine triethiodide,withdrawn,1,['ChEMBL']
1416,1416,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl,82,SVSFIELZISOJDT-XRZFDKQNSA-N,cefotiam hydrochloride,withdrawn,1,['ChEMBL']
1420,1420,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@H](CN2CC=C)C(=O)N(CCCN(C)C)C(=O)NCC,82,KORNTPPJEAJQIU-KJXAQDMKSA-N,cabergoline,approved,0,"['DrugBank', 'ChEMBL']"
1424,1424,NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N1,82,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,pemetrexed,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1425,1425,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,82,YSEXMKHXIOCEJA-FVFQAYNVSA-N,nicergoline,approved; investigational,0,['DrugBank']
1429,1429,[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1,82,JTWOMNBEOCYFNV-NFFDBFGFSA-N,azlocillin,approved,0,['DrugBank']
1430,1430,[H][C@]12O[C@@]1([H])[C@]1([H])C[C@@]([H])(C[C@@]2([H])[N+]1(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1,82,LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,approved,0,"['DrugBank', 'ChEMBL']"
1431,1431,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC,82,PFOLLRNADZZWEX-FFGRCDKISA-N,bacampicillin,approved; investigational,0,['DrugBank']
1432,1432,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,82,AVAACINZEOAHHE-VFZPANTDSA-N,doripenem,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1433,1433,CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1,82,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,regadenoson,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1436,1436,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)CN1C=NC2=C(N)N=CN=C12)OC1=CC=CC=C1,82,LDEKQSIMHVQZJK-CAQYMETFSA-N,tenofovir alafenamide,approved,0,"['DrugBank', 'ChEMBL']"
1437,1437,CN1[C@@H](CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)N=C(N)N2,82,ZNOVTXRBGFNYRX-STQMWFEESA-N,levomefolic acid,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1439,1439,CCOC1=CC=C(CC2=CC(=CC=C2Cl)[C@]23OC[C@](CO)(O2)[C@@H](O)[C@H](O)[C@H]3O)C=C1,82,MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1440,1440,C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,82,SJVQHLPISAIATJ-ZDUSSCGKSA-N,duvelisib,approved; investigational,0,"['DrugBank', 'ChEMBL']"
1442,1442,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](OC=O)C1=CC=CC=C1)C(O)=O,82,RRJHESVQVSRQEX-SUYBPPKGSA-N,cefamandole nafate,approved,0,['DrugBank']
